Well,Target,Clone,Isotype,Plate,pct_pop,Type,Line,Passage,Day,File Name,preadjusted value,Comments
C6,187,NA,NA,2,0.12,Myo,8,High,0,NA,,
C6,187,NA,NA,2,0.093,Myo,8,Low,0,NA,,
C6,187,NA,NA,2,0.022,Myo,1,Low,0,NA,,
C6,187,NA,NA,2,3.01,SkMO,1,,10,NA,8.92,
C6,187,NA,NA,2,1.82,SkMO,8,,10,NA,,
C3,188,NA,NA,4,1.69,SkMO,3,13,15,NA,,
C3,188,NA,NA,4,1.09,SkMO,3,15,20,NA,,
C3,188,NA,NA,4,0.3,SkMO,3,16,20,NA,,
C3,188,NA,NA,4,0.23,Myo,1,High,0,NA,,
C3,188,NA,NA,4,0.71,Myo,8,High,0,NA,,
C3,188,NA,NA,4,0.17,Myo,8,Low,0,NA,,
C3,188,NA,NA,4,0.26,Myo,1,Low,0,NA,,
C3,188,NA,NA,4,3.32,SkMO,1,,10,NA,,
C3,188,NA,NA,4,0.4,SkMO,8,,10,NA,,
C7,189,NA,NA,2,1.03,SkMO,3,13,15,NA,,
C7,189,NA,NA,2,1.77,SkMO,3,15,20,NA,,
C7,189,NA,NA,2,0.78,SkMO,3,16,20,NA,,
C7,189,NA,NA,2,0.34,Myo,1,High,0,NA,,
C7,189,NA,NA,2,0.12,Myo,8,High,0,NA,,
C7,189,NA,NA,2,0.17,Myo,8,Low,0,NA,,
C7,189,NA,NA,2,0.086,Myo,1,Low,0,NA,,
C7,189,NA,NA,2,68.4,SkMO,1,,10,NA,94.4,
C7,189,NA,NA,2,43.5,SkMO,8,,10,NA,88.4,
C8,190,NA,NA,2,22.8,SkMO,3,13,15,NA,56.8,
C8,190,NA,NA,2,1.41,SkMO,3,15,20,NA,,
C8,190,NA,NA,2,2.52,SkMO,3,16,20,NA,,
C8,190,NA,NA,2,95.4,Myo,1,High,0,NA,,
C8,190,NA,NA,2,82.8,Myo,8,High,0,NA,96.9,
C8,190,NA,NA,2,99.1,Myo,8,Low,0,NA,,
C8,190,NA,NA,2,94,Myo,1,Low,0,NA,,
C8,190,NA,NA,2,5.68,SkMO,1,,10,NA,92.2,
C8,190,NA,NA,2,38.1,SkMO,8,,10,NA,76.9,
C9,191,NA,NA,2,1.33,SkMO,3,13,15,NA,,
C9,191,NA,NA,2,1.39,SkMO,3,15,20,NA,,
C9,191,NA,NA,2,0.13,SkMO,3,16,20,NA,,
C9,191,NA,NA,2,23.2,Myo,1,High,0,NA,,
C9,191,NA,NA,2,5.61,Myo,8,High,0,NA,,
C9,191,NA,NA,2,7,Myo,8,Low,0,NA,,
C9,191,NA,NA,2,28.8,Myo,1,Low,0,NA,,
C9,191,NA,NA,2,1.09,SkMO,1,,10,NA,,
C9,191,NA,NA,2,2.3,SkMO,8,,10,NA,,
C10,192,NA,NA,2,0.48,SkMO,3,13,15,NA,,
C10,192,NA,NA,2,1.38,SkMO,3,15,20,NA,,
C10,192,NA,NA,2,0.076,SkMO,3,16,20,NA,,
C10,192,NA,NA,2,0.41,Myo,1,High,0,NA,,
C10,192,NA,NA,2,0.066,Myo,8,High,0,NA,,
C10,192,NA,NA,2,0.021,Myo,8,Low,0,NA,,
C10,192,NA,NA,2,0.011,Myo,1,Low,0,NA,,
C10,192,NA,NA,2,3.26,SkMO,1,,10,NA,,
C10,192,NA,NA,2,0.3,SkMO,8,,10,NA,,
B6,193,NA,NA,3,1.64,SkMO,3,13,15,NA,,
B6,193,NA,NA,3,2.43,SkMO,3,15,20,NA,,
B6,193,NA,NA,3,0.065,SkMO,3,16,20,NA,,
B6,193,NA,NA,3,1.59,Myo,1,High,0,NA,,
B6,193,NA,NA,3,0.74,Myo,8,High,0,NA,,
B6,193,NA,NA,3,0.91,Myo,8,Low,0,NA,,
B6,193,NA,NA,3,0.76,Myo,1,Low,0,NA,,
B6,193,NA,NA,3,5.24,SkMO,1,,10,NA,,
B6,193,NA,NA,3,1.44,SkMO,8,,10,NA,,
C11,194,NA,NA,2,3.28,SkMO,3,13,15,NA,,
C11,194,NA,NA,2,1.17,SkMO,3,15,20,NA,,
C11,194,NA,NA,2,0.1,SkMO,3,16,20,NA,,
C11,194,NA,NA,2,1.15,Myo,1,High,0,NA,,
C11,194,NA,NA,2,0.94,Myo,8,High,0,NA,,
C11,194,NA,NA,2,0.72,Myo,8,Low,0,NA,,
C11,194,NA,NA,2,0.62,Myo,1,Low,0,NA,,
C11,194,NA,NA,2,2,SkMO,1,,10,NA,,
C11,194,NA,NA,2,2.73,SkMO,8,,10,NA,,
H1,195,NA,NA,3,0.8,SkMO,3,13,15,NA,,
H1,195,NA,NA,3,1.55,SkMO,3,15,20,NA,,
H1,195,NA,NA,3,0.044,SkMO,3,16,20,NA,,
H1,195,NA,NA,3,0.52,Myo,1,High,0,NA,,
H1,195,NA,NA,3,0.33,Myo,8,High,0,NA,,
H1,195,NA,NA,3,0.8,Myo,8,Low,0,NA,,
H1,195,NA,NA,3,0.41,Myo,1,Low,0,NA,,
H1,195,NA,NA,3,2.4,SkMO,1,,10,NA,,
H1,195,NA,NA,3,0.89,SkMO,8,,10,NA,,
G1,196,NA,NA,3,1.27,SkMO,3,13,15,NA,,
G1,196,NA,NA,3,1.52,SkMO,3,15,20,NA,,
G1,196,NA,NA,3,0.033,SkMO,3,16,20,NA,,
G1,196,NA,NA,3,0.33,Myo,1,High,0,NA,,
G1,196,NA,NA,3,0.23,Myo,8,High,0,NA,,
G1,196,NA,NA,3,0.25,Myo,8,Low,0,NA,,
G1,196,NA,NA,3,0.18,Myo,1,Low,0,NA,,
G1,196,NA,NA,3,8.5,SkMO,1,,10,NA,,
G1,196,NA,NA,3,2.67,SkMO,8,,10,NA,,
G2,197,NA,NA,3,27.2,SkMO,3,13,15,NA,,
G2,197,NA,NA,3,4.71,SkMO,3,15,20,NA,,
G2,197,NA,NA,3,1.88,SkMO,3,16,20,NA,,
G2,197,NA,NA,3,8.05,Myo,1,High,0,NA,,
G2,197,NA,NA,3,5.17,Myo,8,High,0,NA,,
G2,197,NA,NA,3,1.81,Myo,8,Low,0,NA,,
G2,197,NA,NA,3,1.24,Myo,1,Low,0,NA,,
G2,197,NA,NA,3,17.3,SkMO,1,,10,NA,30.2,
G2,197,NA,NA,3,31.4,SkMO,8,,10,NA,82.2,
F12,198,NA,NA,4,1.01,SkMO,3,13,15,NA,,
F12,198,NA,NA,4,0.19,SkMO,3,15,20,NA,,
F12,198,NA,NA,4,0.16,SkMO,3,16,20,NA,,
F12,198,NA,NA,4,7.59,Myo,1,High,0,NA,,
F12,198,NA,NA,4,22.3,Myo,8,High,0,NA,,
F12,198,NA,NA,4,39.3,Myo,8,Low,0,NA,,
F12,198,NA,NA,4,44.2,Myo,1,Low,0,NA,,
F12,198,NA,NA,4,0.87,SkMO,1,,10,NA,,
F12,198,NA,NA,4,1.26,SkMO,8,,10,NA,,
C12,199,NA,NA,2,0.98,SkMO,3,13,15,NA,,
C12,199,NA,NA,2,0.99,SkMO,3,15,20,NA,,
C12,199,NA,NA,2,0.055,SkMO,3,16,20,NA,,
C12,199,NA,NA,2,0.48,Myo,1,High,0,NA,,
C12,199,NA,NA,2,0.41,Myo,8,High,0,NA,,
C12,199,NA,NA,2,0.84,Myo,8,Low,0,NA,,
C12,199,NA,NA,2,0.15,Myo,1,Low,0,NA,,
C12,199,NA,NA,2,1.26,SkMO,1,,10,NA,,
C12,199,NA,NA,2,1.87,SkMO,8,,10,NA,,
D1,200,NA,NA,2,0.99,SkMO,3,13,15,NA,,
D1,200,NA,NA,2,1.35,SkMO,3,15,20,NA,,
D1,200,NA,NA,2,0.054,SkMO,3,16,20,NA,,
D1,200,NA,NA,2,0.34,Myo,1,High,0,NA,,
D1,200,NA,NA,2,0.18,Myo,8,High,0,NA,,
D1,200,NA,NA,2,0.32,Myo,8,Low,0,NA,,
D1,200,NA,NA,2,0.042,Myo,1,Low,0,NA,,
D1,200,NA,NA,2,0.13,SkMO,1,,10,NA,,
D1,200,NA,NA,2,0.075,SkMO,8,,10,NA,,
D2,201,NA,NA,2,1.05,SkMO,3,13,15,NA,,
D2,201,NA,NA,2,1.29,SkMO,3,15,20,NA,,
D2,201,NA,NA,2,0.33,SkMO,3,16,20,NA,,
D2,201,NA,NA,2,0.25,Myo,1,High,0,NA,,
D2,201,NA,NA,2,0.49,Myo,8,High,0,NA,,
D2,201,NA,NA,2,0.26,Myo,8,Low,0,NA,,
D2,201,NA,NA,2,0.053,Myo,1,Low,0,NA,,
D2,201,NA,NA,2,0.23,SkMO,1,,10,NA,,
D2,201,NA,NA,2,0.54,SkMO,8,,10,NA,,
C4,202,NA,NA,4,0.98,SkMO,3,13,15,NA,,
C4,202,NA,NA,4,0.73,SkMO,3,15,20,NA,,
C4,202,NA,NA,4,0.13,SkMO,3,16,20,NA,,
C4,202,NA,NA,4,0.46,Myo,1,High,0,NA,,
C4,202,NA,NA,4,0.47,Myo,8,High,0,NA,,
C4,202,NA,NA,4,0.3,Myo,8,Low,0,NA,,
C4,202,NA,NA,4,0.6,Myo,1,Low,0,NA,,
C4,202,NA,NA,4,0.21,SkMO,1,,10,NA,,
C4,202,NA,NA,4,0.54,SkMO,8,,10,NA,,
G3,203,NA,NA,3,0.7,SkMO,3,13,15,NA,,
G3,203,NA,NA,3,1.05,SkMO,3,15,20,NA,,
G3,203,NA,NA,3,0.054,SkMO,3,16,20,NA,,
G3,203,NA,NA,3,0.75,Myo,1,High,0,NA,,
G3,203,NA,NA,3,2.34,Myo,8,High,0,NA,,
G3,203,NA,NA,3,1.19,Myo,8,Low,0,NA,,
G3,203,NA,NA,3,0.76,Myo,1,Low,0,NA,,
G3,203,NA,NA,3,1.41,SkMO,1,,10,NA,,
G3,203,NA,NA,3,6.39,SkMO,8,,10,NA,,
D3,204,NA,NA,2,1.81,SkMO,3,13,15,NA,,
D3,204,NA,NA,2,1.44,SkMO,3,15,20,NA,,
D3,204,NA,NA,2,0.13,SkMO,3,16,20,NA,,
D3,204,NA,NA,2,3.64,Myo,1,High,0,NA,,
D3,204,NA,NA,2,50,Myo,8,High,0,NA,,
D3,204,NA,NA,2,6.7,Myo,8,Low,0,NA,,
D3,204,NA,NA,2,2.14,Myo,1,Low,0,NA,,
D3,204,NA,NA,2,3.99,SkMO,1,,10,NA,,
D3,204,NA,NA,2,12.4,SkMO,8,,10,NA,,
G4,205,NA,NA,3,0.96,SkMO,3,13,15,NA,,
G4,205,NA,NA,3,1.64,SkMO,3,15,20,NA,,
G4,205,NA,NA,3,0.066,SkMO,3,16,20,NA,,
G4,205,NA,NA,3,0.67,Myo,1,High,0,NA,,
G4,205,NA,NA,3,9.82,Myo,8,High,0,NA,,
G4,205,NA,NA,3,2.16,Myo,8,Low,0,NA,,
G4,205,NA,NA,3,0.56,Myo,1,Low,0,NA,,
G4,205,NA,NA,3,0.84,SkMO,1,,10,NA,,
G4,205,NA,NA,3,1.32,SkMO,8,,10,NA,,
G5,206,NA,NA,3,0.69,SkMO,3,13,15,NA,,
G5,206,NA,NA,3,1.16,SkMO,3,15,20,NA,,
G5,206,NA,NA,3,0.043,SkMO,3,16,20,NA,,
G5,206,NA,NA,3,0.035,Myo,1,High,0,NA,,
G5,206,NA,NA,3,0.21,Myo,8,High,0,NA,,
G5,206,NA,NA,3,0.71,Myo,8,Low,0,NA,,
G5,206,NA,NA,3,0.2,Myo,1,Low,0,NA,,
G5,206,NA,NA,3,0.97,SkMO,1,,10,NA,,
G5,206,NA,NA,3,0.16,SkMO,8,,10,NA,,
D4,207,NA,NA,2,0.6,SkMO,3,13,15,NA,,
D4,207,NA,NA,2,1.29,SkMO,3,15,20,NA,,
D4,207,NA,NA,2,0.087,SkMO,3,16,20,NA,,
D4,207,NA,NA,2,62.9,Myo,1,High,0,NA,,
D4,207,NA,NA,2,0.24,Myo,8,High,0,NA,,
D4,207,NA,NA,2,0.21,Myo,8,Low,0,NA,,
D4,207,NA,NA,2,0.053,Myo,1,Low,0,NA,,
D4,207,NA,NA,2,0.28,SkMO,1,,10,NA,,
D4,207,NA,NA,2,0.11,SkMO,8,,10,NA,,
D5,208,NA,NA,2,1.13,SkMO,3,13,15,NA,,
D5,208,NA,NA,2,2.28,SkMO,3,15,20,NA,,
D5,208,NA,NA,2,0.14,SkMO,3,16,20,NA,,
D5,208,NA,NA,2,2.18,Myo,1,High,0,NA,,
D5,208,NA,NA,2,3.93,Myo,8,High,0,NA,,
D5,208,NA,NA,2,0.36,Myo,8,Low,0,NA,,
D5,208,NA,NA,2,0.39,Myo,1,Low,0,NA,,
D5,208,NA,NA,2,61.8,SkMO,1,,10,NA,75,
D5,208,NA,NA,2,39.8,SkMO,8,,10,NA,82.5,
G5,209,NA,NA,4,0.94,SkMO,3,13,15,NA,,
G5,209,NA,NA,4,0.16,SkMO,3,15,20,NA,,
G5,209,NA,NA,4,0.14,SkMO,3,16,20,NA,,
G5,209,NA,NA,4,0.78,Myo,1,High,0,NA,,
G5,209,NA,NA,4,0.26,Myo,8,High,0,NA,,
G5,209,NA,NA,4,0.13,Myo,8,Low,0,NA,,
G5,209,NA,NA,4,0.39,Myo,1,Low,0,NA,,
G5,209,NA,NA,4,0.24,SkMO,1,,10,NA,,
G5,209,NA,NA,4,0.37,SkMO,8,,10,NA,,
D6,210,NA,NA,2,0.77,SkMO,3,13,15,NA,,
D6,210,NA,NA,2,1.21,SkMO,3,15,20,NA,,
D6,210,NA,NA,2,0.21,SkMO,3,16,20,NA,,
D6,210,NA,NA,2,0.47,Myo,1,High,0,NA,,
D6,210,NA,NA,2,0.34,Myo,8,High,0,NA,,
D6,210,NA,NA,2,2.54,Myo,8,Low,0,NA,,
D6,210,NA,NA,2,0.064,Myo,1,Low,0,NA,,
D6,210,NA,NA,2,9.3,SkMO,1,,10,NA,,
D6,210,NA,NA,2,12.8,SkMO,8,,10,NA,,
D7,211,NA,NA,2,0.74,SkMO,3,13,15,NA,,
D7,211,NA,NA,2,1.22,SkMO,3,15,20,NA,,
D7,211,NA,NA,2,0.065,SkMO,3,16,20,NA,,
D7,211,NA,NA,2,0.36,Myo,1,High,0,NA,,
D7,211,NA,NA,2,0.18,Myo,8,High,0,NA,,
D7,211,NA,NA,2,0.031,Myo,8,Low,0,NA,,
D7,211,NA,NA,2,0,Myo,1,Low,0,NA,,
D7,211,NA,NA,2,14.9,SkMO,1,,10,NA,,
D7,211,NA,NA,2,1.09,SkMO,8,,10,NA,,
D8,212,NA,NA,2,1.99,SkMO,3,13,15,NA,,
D8,212,NA,NA,2,2.5,SkMO,3,15,20,NA,,
D8,212,NA,NA,2,0.11,SkMO,3,16,20,NA,,
D8,212,NA,NA,2,0.58,Myo,1,High,0,NA,,
D8,212,NA,NA,2,0.14,Myo,8,High,0,NA,,
D8,212,NA,NA,2,0.062,Myo,8,Low,0,NA,,
D8,212,NA,NA,2,0.055,Myo,1,Low,0,NA,,
D8,212,NA,NA,2,7.53,SkMO,1,,10,NA,,
D8,212,NA,NA,2,13.1,SkMO,8,,10,NA,,
D9,213,NA,NA,2,3.66,SkMO,3,13,15,NA,,
D9,213,NA,NA,2,4.21,SkMO,3,15,20,NA,,
D9,213,NA,NA,2,0.77,SkMO,3,16,20,NA,,
D9,213,NA,NA,2,2.94,Myo,1,High,0,NA,,
D9,213,NA,NA,2,3.31,Myo,8,High,0,NA,,
D9,213,NA,NA,2,1.85,Myo,8,Low,0,NA,,
D9,213,NA,NA,2,0.93,Myo,1,Low,0,NA,,
D9,213,NA,NA,2,7.77,SkMO,1,,10,NA,,
D9,213,NA,NA,2,8.9,SkMO,8,,10,NA,,
D10,214,NA,NA,2,70.6,SkMO,3,13,15,NA,85.8,
D10,214,NA,NA,2,56.3,SkMO,3,15,20,NA,,
D10,214,NA,NA,2,60.4,SkMO,3,16,20,NA,,
D10,214,NA,NA,2,100,Myo,1,High,0,NA,,
D10,214,NA,NA,2,94.6,Myo,8,High,0,NA,,
D10,214,NA,NA,2,100,Myo,8,Low,0,NA,,
D10,214,NA,NA,2,99.9,Myo,1,Low,0,NA,,
D10,214,NA,NA,2,99.9,SkMO,1,,10,NA,,
D10,214,NA,NA,2,60.5,SkMO,8,,10,NA,99.9,
D11,215,NA,NA,2,1.05,SkMO,3,13,15,NA,,
D11,215,NA,NA,2,1.36,SkMO,3,15,20,NA,,
D11,215,NA,NA,2,0.11,SkMO,3,16,20,NA,,
D11,215,NA,NA,2,90.1,Myo,1,High,0,NA,,
D11,215,NA,NA,2,92.5,Myo,8,High,0,NA,,
D11,215,NA,NA,2,99.7,Myo,8,Low,0,NA,,
D11,215,NA,NA,2,89.1,Myo,1,Low,0,NA,,
D11,215,NA,NA,2,0.48,SkMO,1,,10,NA,,
D11,215,NA,NA,2,0.37,SkMO,8,,10,NA,,
C5,216,NA,NA,4,1.83,SkMO,3,13,15,NA,,
C5,216,NA,NA,4,0.7,SkMO,3,15,20,NA,,
C5,216,NA,NA,4,0.49,SkMO,3,16,20,NA,,
C5,216,NA,NA,4,0.38,Myo,1,High,0,NA,,
C5,216,NA,NA,4,0.71,Myo,8,High,0,NA,,
C5,216,NA,NA,4,0.65,Myo,8,Low,0,NA,,
C5,216,NA,NA,4,0.29,Myo,1,Low,0,NA,,
C5,216,NA,NA,4,3.54,SkMO,1,,10,NA,,
C5,216,NA,NA,4,1.23,SkMO,8,,10,NA,,
C6,217,NA,NA,4,0.61,SkMO,3,13,15,NA,,
C6,217,NA,NA,4,0.77,SkMO,3,15,20,NA,,
C6,217,NA,NA,4,0.098,SkMO,3,16,20,NA,,
C6,217,NA,NA,4,0.13,Myo,1,High,0,NA,,
C6,217,NA,NA,4,0.068,Myo,8,High,0,NA,,
C6,217,NA,NA,4,0.044,Myo,8,Low,0,NA,,
C6,217,NA,NA,4,0.011,Myo,1,Low,0,NA,,
C6,217,NA,NA,4,2.19,SkMO,1,,10,NA,,
C6,217,NA,NA,4,0.23,SkMO,8,,10,NA,,
G6,218,NA,NA,3,0.96,SkMO,3,13,15,NA,,
G6,218,NA,NA,3,1.04,SkMO,3,15,20,NA,,
G6,218,NA,NA,3,0.043,SkMO,3,16,20,NA,,
G6,218,NA,NA,3,0.39,Myo,1,High,0,NA,,
G6,218,NA,NA,3,0.29,Myo,8,High,0,NA,,
G6,218,NA,NA,3,0.77,Myo,8,Low,0,NA,,
G6,218,NA,NA,3,1.28,Myo,1,Low,0,NA,,
G6,218,NA,NA,3,0.97,SkMO,1,,10,NA,,
G6,218,NA,NA,3,0.68,SkMO,8,,10,NA,,
A6,219,NA,NA,1,2.27,SkMO,3,13,15,NA,,
A6,219,NA,NA,1,1.42,SkMO,3,15,20,NA,,
A6,219,NA,NA,1,0.15,SkMO,3,16,20,NA,,
A6,219,NA,NA,1,99,Myo,1,High,0,NA,,
A6,219,NA,NA,1,42.4,Myo,8,High,0,NA,99.8,
A6,219,NA,NA,1,99.9,Myo,8,Low,0,NA,,
A6,219,NA,NA,1,99.8,Myo,1,Low,0,NA,,
A6,219,NA,NA,1,30.1,SkMO,1,,10,NA,,
A6,219,NA,NA,1,46.8,SkMO,8,,10,NA,,
D12,220,NA,NA,2,97.6,SkMO,3,13,15,NA,,
D12,220,NA,NA,2,8.35,SkMO,3,15,20,NA,,
D12,220,NA,NA,2,5.5,SkMO,3,16,20,NA,,
D12,220,NA,NA,2,99.8,Myo,1,High,0,NA,,
D12,220,NA,NA,2,99.9,Myo,8,High,0,NA,,
D12,220,NA,NA,2,100,Myo,8,Low,0,NA,,
D12,220,NA,NA,2,100,Myo,1,Low,0,NA,,
D12,220,NA,NA,2,99.9,SkMO,1,,10,NA,,
D12,220,NA,NA,2,99.8,SkMO,8,,10,NA,,
E1,221,NA,NA,2,2.2,SkMO,3,13,15,NA,,
E1,221,NA,NA,2,1.33,SkMO,3,15,20,NA,,
E1,221,NA,NA,2,0.28,SkMO,3,16,20,NA,,
E1,221,NA,NA,2,1.31,Myo,1,High,0,NA,,
E1,221,NA,NA,2,0.21,Myo,8,High,0,NA,,
E1,221,NA,NA,2,0.29,Myo,8,Low,0,NA,,
E1,221,NA,NA,2,0.063,Myo,1,Low,0,NA,,
E1,221,NA,NA,2,0.46,SkMO,1,,10,NA,,
E1,221,NA,NA,2,7.4,SkMO,8,,10,NA,,
E2,222,NA,NA,2,18.8,SkMO,3,13,15,NA,,
E2,222,NA,NA,2,3.7,SkMO,3,15,20,NA,,
E2,222,NA,NA,2,2.93,SkMO,3,16,20,NA,,
E2,222,NA,NA,2,10.3,Myo,1,High,0,NA,98.4,
E2,222,NA,NA,2,99.2,Myo,8,High,0,NA,,
E2,222,NA,NA,2,98.9,Myo,8,Low,0,NA,,
E2,222,NA,NA,2,98.8,Myo,1,Low,0,NA,,
E2,222,NA,NA,2,97.6,SkMO,1,,10,NA,,
E2,222,NA,NA,2,68.1,SkMO,8,,10,NA,98.3,
E3,223,NA,NA,2,37.8,SkMO,3,13,15,NA,,
E3,223,NA,NA,2,54.4,SkMO,3,15,20,NA,,
E3,223,NA,NA,2,50.3,SkMO,3,16,20,NA,,
E3,223,NA,NA,2,99.9,Myo,1,High,0,NA,,
E3,223,NA,NA,2,99.7,Myo,8,High,0,NA,,
E3,223,NA,NA,2,99.9,Myo,8,Low,0,NA,,
E3,223,NA,NA,2,99.8,Myo,1,Low,0,NA,,
E3,223,NA,NA,2,71.2,SkMO,1,,10,NA,94.6,
E3,223,NA,NA,2,87.6,SkMO,8,,10,NA,96.5,
E4,224,NA,NA,2,83.5,SkMO,3,13,15,NA,,
E4,224,NA,NA,2,73.1,SkMO,3,15,20,NA,,
E4,224,NA,NA,2,86.7,SkMO,3,16,20,NA,,
E4,224,NA,NA,2,99.8,Myo,1,High,0,NA,,
E4,224,NA,NA,2,99.9,Myo,8,High,0,NA,,
E4,224,NA,NA,2,99.9,Myo,8,Low,0,NA,,
E4,224,NA,NA,2,99.8,Myo,1,Low,0,NA,,
E4,224,NA,NA,2,99.3,SkMO,1,,10,NA,,
E4,224,NA,NA,2,99.7,SkMO,8,,10,NA,,
E5,225,NA,NA,2,32.4,SkMO,3,13,15,NA,,
E5,225,NA,NA,2,4.41,SkMO,3,15,20,NA,,
E5,225,NA,NA,2,0.32,SkMO,3,16,20,NA,,
E5,225,NA,NA,2,98.3,Myo,1,High,0,NA,,
E5,225,NA,NA,2,99.6,Myo,8,High,0,NA,,
E5,225,NA,NA,2,99.6,Myo,8,Low,0,NA,,
E5,225,NA,NA,2,98.1,Myo,1,Low,0,NA,,
E5,225,NA,NA,2,86.5,SkMO,1,,10,NA,,
E5,225,NA,NA,2,94.2,SkMO,8,,10,NA,,
C7,226,NA,NA,4,54.5,SkMO,3,13,15,NA,91.3,
C7,226,NA,NA,4,70.3,SkMO,3,15,20,NA,,
C7,226,NA,NA,4,76.6,SkMO,3,16,20,NA,,
C7,226,NA,NA,4,99.9,Myo,1,High,0,NA,,
C7,226,NA,NA,4,99.9,Myo,8,High,0,NA,,
C7,226,NA,NA,4,99.9,Myo,8,Low,0,NA,,
C7,226,NA,NA,4,100,Myo,1,Low,0,NA,,
C7,226,NA,NA,4,99.7,SkMO,1,,10,NA,,
C7,226,NA,NA,4,99.8,SkMO,8,,10,NA,,
F6,227,NA,NA,4,32.4,SkMO,3,13,15,NA,,
F6,227,NA,NA,4,24.7,SkMO,3,15,20,NA,,
F6,227,NA,NA,4,16.8,SkMO,3,16,20,NA,,
F6,227,NA,NA,4,54.6,Myo,1,High,0,NA,96.1,
F6,227,NA,NA,4,87,Myo,8,High,0,NA,99.3,
F6,227,NA,NA,4,79.9,Myo,8,Low,0,NA,99.7,
F6,227,NA,NA,4,75.4,Myo,1,Low,0,NA,99,
F6,227,NA,NA,4,24.5,SkMO,1,,10,NA,31.5,
F6,227,NA,NA,4,15.8,SkMO,8,,10,NA,29.6,
E6,228,NA,NA,2,1.02,SkMO,3,13,15,NA,,
E6,228,NA,NA,2,1.24,SkMO,3,15,20,NA,,
E6,228,NA,NA,2,0.065,SkMO,3,16,20,NA,,
E6,228,NA,NA,2,1.15,Myo,1,High,0,NA,,
E6,228,NA,NA,2,0.97,Myo,8,High,0,NA,,
E6,228,NA,NA,2,0.33,Myo,8,Low,0,NA,,
E6,228,NA,NA,2,0.35,Myo,1,Low,0,NA,,
E6,228,NA,NA,2,0.27,SkMO,1,,10,NA,,
E6,228,NA,NA,2,0.5,SkMO,8,,10,NA,,
E7,229,NA,NA,2,0.89,SkMO,3,13,15,NA,,
E7,229,NA,NA,2,1.44,SkMO,3,15,20,NA,,
E7,229,NA,NA,2,0.098,SkMO,3,16,20,NA,,
E7,229,NA,NA,2,0.26,Myo,1,High,0,NA,,
E7,229,NA,NA,2,0.056,Myo,8,High,0,NA,,
E7,229,NA,NA,2,0.041,Myo,8,Low,0,NA,,
E7,229,NA,NA,2,1.23,Myo,1,Low,0,NA,,
E7,229,NA,NA,2,8.31,SkMO,1,,10,NA,,
E7,229,NA,NA,2,6.46,SkMO,8,,10,NA,,
G7,230,NA,NA,3,59.1,SkMO,3,13,15,NA,89.3,
G7,230,NA,NA,3,15.4,SkMO,3,15,20,NA,,
G7,230,NA,NA,3,15.6,SkMO,3,16,20,NA,,
G7,230,NA,NA,3,0.13,Myo,1,High,0,NA,,
G7,230,NA,NA,3,100,Myo,8,High,0,NA,,
G7,230,NA,NA,3,96,Myo,8,Low,0,NA,99.8,
G7,230,NA,NA,3,100,Myo,1,Low,0,NA,,
G7,230,NA,NA,3,99.5,SkMO,1,,10,NA,,
G7,230,NA,NA,3,99.8,SkMO,8,,10,NA,,
D3,231,NA,NA,3,0.56,SkMO,3,13,15,NA,,
D3,231,NA,NA,3,1.04,SkMO,3,15,20,NA,,
D3,231,NA,NA,3,0.043,SkMO,3,16,20,NA,,
D3,231,NA,NA,3,0.1,Myo,1,High,0,NA,,
D3,231,NA,NA,3,0.065,Myo,8,High,0,NA,,
D3,231,NA,NA,3,0.13,Myo,8,Low,0,NA,,
D3,231,NA,NA,3,0.054,Myo,1,Low,0,NA,,
D3,231,NA,NA,3,0.74,SkMO,1,,10,NA,,
D3,231,NA,NA,3,0.24,SkMO,8,,10,NA,,
E8,232,NA,NA,2,13.7,SkMO,3,13,15,NA,,
E8,232,NA,NA,2,3.8,SkMO,3,15,20,NA,,
E8,232,NA,NA,2,3.16,SkMO,3,16,20,NA,,
E8,232,NA,NA,2,48.2,Myo,1,High,0,NA,,
E8,232,NA,NA,2,22.2,Myo,8,High,0,NA,,
E8,232,NA,NA,2,19.2,Myo,8,Low,0,NA,,
E8,232,NA,NA,2,23.8,Myo,1,Low,0,NA,,
E8,232,NA,NA,2,10.1,SkMO,1,,10,NA,17.4,
E8,232,NA,NA,2,32.2,SkMO,8,,10,NA,,
E9,233,NA,NA,2,12.5,SkMO,3,13,15,NA,,
E9,233,NA,NA,2,1.12,SkMO,3,15,20,NA,,
E9,233,NA,NA,2,0.97,SkMO,3,16,20,NA,,
E9,233,NA,NA,2,99.4,Myo,1,High,0,NA,,
E9,233,NA,NA,2,99.4,Myo,8,High,0,NA,,
E9,233,NA,NA,2,99.8,Myo,8,Low,0,NA,,
E9,233,NA,NA,2,99.7,Myo,1,Low,0,NA,,
E9,233,NA,NA,2,48.3,SkMO,1,,10,NA,,
E9,233,NA,NA,2,56.5,SkMO,8,,10,NA,,
E10,234,NA,NA,2,36.6,SkMO,3,13,15,NA,,
E10,234,NA,NA,2,7.15,SkMO,3,15,20,NA,,
E10,234,NA,NA,2,8.65,SkMO,3,16,20,NA,,
E10,234,NA,NA,2,78.2,Myo,1,High,0,NA,,
E10,234,NA,NA,2,34.5,Myo,8,High,0,NA,,
E10,234,NA,NA,2,88,Myo,8,Low,0,NA,,
E10,234,NA,NA,2,89.1,Myo,1,Low,0,NA,,
